Sample,Exp,Site,Hole,Core,Core-Sect,Type,Section,A/W,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Lithology Prefix,Lithology Principal Name,Lithology Suffix,MAJ Lith. prefix + name,MAJ Lith. prefix+name+suffix,MAJ Lith. name+suffix,MAJ Lith. abundance [%],MAJ Lith. color,MAJ Lith. ave. grain size ,MAJ Lith. ave. grain size rank,MAJ Lith. max. grain size,MAJ Lith. max. grain size rank,Minor Lithology Prefix,Minor Lithology Name,Minor Lithology Suffix,MIN Lith. prefix + name,MIN Lith. prefix+name+suffix,MIN Lith. name+suffix,MIN Lith. abundance [%],MIN Lith. color,MIN Lith. ave. grain size ,MIN Lith. ave. grain size rank,MIN Lith. max. grain size ,MIN Lith. max. grain size rank,Lith. abundance sum [%],Bottom contact or boundary type,"Layer, boundary, lamination, grading",Layer or bedding thickness,Clasts abundance,Diagenetic constituent,Diagenetic structure,Bioturbation intensity,Bioturbation intensity rank,Macrofossil abundance name,Deformational structures,General interval comment,MAJ Lith. Prefix abundance Plot [%],MAJ Lith. Principal name abundance Plot [%],File Data
339-U1388C-3R-2-A,339,U1388,C,3,3-2,R,2,A,14.0,150.0,216.14,217.5,sandy-silty [Leg339],nannofossil ooze [Leg339],,sandy-silty   nannofossil ooze ,sandy-silty  nannofossil ooze ,nannofossil ooze ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,,,,,,,sparse_339 [DB91],2,,,34-36 cm: burrow filled by sand,100,100,
339-U1388C-3R-3-A,339,U1388,C,3,3-3,R,3,A,0.0,150.0,217.5,219.0,sandy-silty [Leg339],nannofossil ooze [Leg339],,sandy-silty   nannofossil ooze ,sandy-silty  nannofossil ooze ,nannofossil ooze ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,,,,,,,sparse_339 [DB91],2,,,Pyrite grains and shell fragments,100,100,
339-U1388C-3R-4-A,339,U1388,C,3,3-4,R,4,A,0.0,73.5,219.0,219.735,sandy-silty [Leg339],nannofossil ooze [Leg339],,sandy-silty   nannofossil ooze ,sandy-silty  nannofossil ooze ,nannofossil ooze ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,gradational contact,,,,,,sparse_339 [DB91],2,,,,100,100,
339-U1388C-3R-4-A,339,U1388,C,3,3-4,R,4,A,73.5,81.0,219.735,219.81,calcareous [Leg339],silty sand [Leg339],,calcareous   silty sand ,calcareous  silty sand ,silty sand ,100,10Y 3/1 (very dark greenish gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,,,,,,,sparse_339 [DB91],2,,,,100,100,
339-U1388C-3R-4-A,339,U1388,C,3,3-4,R,4,A,81.0,133.0,219.81,220.33,sandy-silty [Leg339],nannofossil ooze [Leg339],,sandy-silty   nannofossil ooze ,sandy-silty  nannofossil ooze ,nannofossil ooze ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,,,,,,,sparse_339 [DB91],2,,,118 cm: shell fragments,100,100,
339-U1388C-3R-4-A,339,U1388,C,3,3-4,R,4,A,133.0,134.0,220.33,220.34,calcareous [Leg339],silty sand [Leg339],,calcareous   silty sand ,calcareous  silty sand ,silty sand ,100,10Y 4/1 (dark greenish gray),very fine sand [W22_2],3,medium sand [W22_2],5,,,,,,,,,,,,,100,,,,,,,sparse_339 [DB91],2,,,134 cm: shell fragments,100,100,
339-U1388C-3R-4-A,339,U1388,C,3,3-4,R,4,A,134.0,150.0,220.34,220.5,sandy-silty [Leg339],nannofossil ooze [Leg339],,sandy-silty   nannofossil ooze ,sandy-silty  nannofossil ooze ,nannofossil ooze ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,,,,,,,sparse_339 [DB91],2,,,,100,100,
339-U1388C-3R-5-A,339,U1388,C,3,3-5,R,5,A,0.0,85.0,220.5,221.35,sandy-silty [Leg339],nannofossil ooze [Leg339],,sandy-silty   nannofossil ooze ,sandy-silty  nannofossil ooze ,nannofossil ooze ,100,10y 4/1 (dark greenish gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,gradational contact,,,,,,sparse_339 [DB91],2,,,Scattered pyrite grains and shell fragments,100,100,
339-U1388C-3R-5-A,339,U1388,C,3,3-5,R,5,A,85.0,87.0,221.35,221.37,calcareous [Leg339],silty sand [Leg339],,calcareous   silty sand ,calcareous  silty sand ,silty sand ,100,10Y 3/1 (very dark greenish gray),fine sand [W22_2],4,medium sand [W22_2],5,,,,,,,,,,,,,100,irregular contact,inverse grading,,,,,sparse_339 [DB91],2,,,shell fragments,100,100,
339-U1388C-3R-5-A,339,U1388,C,3,3-5,R,5,A,87.0,88.5,221.37,221.385,sandy-silty [Leg339],nannofossil ooze [Leg339],,sandy-silty   nannofossil ooze ,sandy-silty  nannofossil ooze ,nannofossil ooze ,100,10y 4/1 (dark greenish gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,,,,,,,sparse_339 [DB91],2,,,,100,100,
339-U1388C-3R-5-A,339,U1388,C,3,3-5,R,5,A,88.5,89.0,221.385,221.39,calcareous [Leg339],silty sand [Leg339],,calcareous   silty sand ,calcareous  silty sand ,silty sand ,100,10Y 3/1 (very dark greenish gray),fine sand [W22_2],4,medium sand [W22_2],5,,,,,,,,,,,,,100,,,,,,,sparse_339 [DB91],2,,,,100,100,
339-U1388C-3R-5-A,339,U1388,C,3,3-5,R,5,A,89.0,90.5,221.39,221.405,sandy-silty [Leg339],nannofossil ooze [Leg339],,sandy-silty   nannofossil ooze ,sandy-silty  nannofossil ooze ,nannofossil ooze ,100,10y 4/1 (dark greenish gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,,,,,,,sparse_339 [DB91],2,,,,100,100,
339-U1388C-3R-5-A,339,U1388,C,3,3-5,R,5,A,90.5,92.0,221.405,221.42,calcareous [Leg339],silty sand [Leg339],,calcareous   silty sand ,calcareous  silty sand ,silty sand ,100,10Y 3/1 (very dark greenish gray),fine sand [W22_2],4,medium sand [W22_2],5,,,,,,,,,,,,,100,,,,,,,sparse_339 [DB91],2,,,,100,100,
339-U1388C-3R-5-A,339,U1388,C,3,3-5,R,5,A,92.0,95.0,221.42,221.45,sandy-silty [Leg339],nannofossil ooze [Leg339],,sandy-silty   nannofossil ooze ,sandy-silty  nannofossil ooze ,nannofossil ooze ,100,10y 4/1 (dark greenish gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,sharp contact,,,,,,sparse_339 [DB91],2,,,Scattered shell fragments,100,100,
339-U1388C-3R-5-A,339,U1388,C,3,3-5,R,5,A,95.0,107.0,221.45,221.57,calcareous [Leg339],silty sand [Leg339],,calcareous   silty sand ,calcareous  silty sand ,silty sand ,100,10Y 3/1 (very dark greenish gray),fine sand [W22_2],4,coarse sand [W22_2],6,,,,,,,,,,,,,100,irregular contact,inverse grading,,,,,sparse_339 [DB91],2,,,Scattered shell fragments,100,100,
339-U1388C-3R-5-A,339,U1388,C,3,3-5,R,5,A,107.0,121.0,221.57,221.71,sandy-silty [Leg339],nannofossil ooze [Leg339],,sandy-silty   nannofossil ooze ,sandy-silty  nannofossil ooze ,nannofossil ooze ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,,,,,,,sparse_339 [DB91],2,,,,100,100,
339-U1388C-3R-6-A,339,U1388,C,3,3-6,R,6,A,0.0,71.0,221.71,222.42,sandy-silty [Leg339],nannofossil ooze [Leg339],,sandy-silty   nannofossil ooze ,sandy-silty  nannofossil ooze ,nannofossil ooze ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,,,,,,,sparse_339 [DB91],2,,,,100,100,
339-U1388C-3R-CC-A,339,U1388,C,3,3-CC,R,CC,A,0.0,13.0,222.42,222.55,sandy-silty [Leg339],nannofossil ooze [Leg339],,sandy-silty   nannofossil ooze ,sandy-silty  nannofossil ooze ,nannofossil ooze ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,,,,,,,sparse_339 [DB91],2,,,,100,100,
339-U1388C-4R-1-A,339,U1388,C,4,4-1,R,1,A,0.0,77.0,224.1,224.87,sandy-silty [Leg339],nannofossil ooze [Leg339],,sandy-silty   nannofossil ooze ,sandy-silty  nannofossil ooze ,nannofossil ooze ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,gradational contact,,,,,,sparse_339 [DB91],2,,,Scattered pyrite grains throughout the section,100,100,
339-U1388C-4R-1-A,339,U1388,C,4,4-1,R,1,A,77.0,88.0,224.87,224.98,calcareous [Leg339],silty mud [Leg339],,calcareous   silty mud ,calcareous  silty mud ,silty mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,,,,,,,sparse_339 [DB91],2,,,,100,100,
