Sample,Exp,Site,Hole,Core,Core-Sect,Type,Section,A/W,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Drilling disturbance intensity,Drilling disturbance intensity rank,MAJ Lith. Principal name,MAJ Lith. abundance [%],MAJ Lith. max. grain size,MAJ Lith. max. grain size rank,MIN Lith. Principal name,MIN Lith. abundance [%],MIN Lith. max. grain size ,MIN Lith. max. grain size rank,Lith. abundance sum [%],Lith. comment,Clast percentage [%],Clast 1 igneous - pumiceous [%],Clast 1 igneous - pumiceous grain size,Clast 2 igneous - scoriaceous [%],Clast 2 igneous - scoriaceous grain size,Clast 3 igneous - massive [%],Clast 3 igneous - massive grain size,Clast 4 igneous - vesicular [%],Clast 4 igneous - vesicular grain size,Clast 5 volcaniclastic [%],Clast 5 volcaniclastic grain size,Clast 6 sediment [%],Clast 6 sediment grain size,Clast 7 -other lithology [%],Clast 7 -other lithology grain size,Clast lith. abund. sum [%],Clast lithology comment,Clast roundness,Matrix 1 igneous - pumiceous [%],Matrix 2 igneous - scoriaceous [%],Matrix 3 igneous - massive [%],Matrix 4 igneous - vesicular [%],Matrix 5 volcaniclastic [%],Matrix 6 sediment [%],Matrix 7 -other lithology [%],Matrix biogenic carbonate [%],Matrix detritical carbonate [%],Matrix carbonate [%],Matrix abund. sum [%],Matrix sorting,Matrix alteration intensity,Matrix alteration rank,Matrix comment,Deformational structures,Deformational structure strike [deg],Deformational structure dip [deg],Deformational structure comment,Groundmass modal percentage [%],Groundmass modal grain size [mm],Groundmass comments,File Data
340-U1401A-1H-2-A,340,U1401,A,1,1-2,H,2,A,3.5,6.0,1.535,1.56,slight [drilling disturbance],2.0,volcaniclastic-sand [BGS-S81],100.0,medium sand [T07],6.0,,,,,100.0,,0,0.0,,0,,0,,0,,0.0,,0.0,,0,,,,,40.0,0.0,5.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,,well [BP01],absent [alteration],0.0,,,,,,,,,
340-U1401A-1H-2-A,340,U1401,A,1,1-2,H,2,A,6.0,12.0,1.56,1.62,slight [drilling disturbance],2.0,carbonate ooze [Leg178],100.0,silt-fine mud [T07],2.0,,,,,100.0,,0,0.0,,0,,0,,0,,0.0,,0.0,,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,98.0,,poor [BP01],rare [alteration],2.0,,,,,,,,,
340-U1401A-1H-2-A,340,U1401,A,1,1-2,H,2,A,12.0,15.5,1.62,1.655,slight [drilling disturbance],2.0,volcaniclastic-sand [BGS-S81],100.0,coarse sand [T07],7.0,,,,,100.0,Pumice-rich,0,0.0,,0,,0,,0,,0.0,,0.0,,0,,,,,40.0,0.0,5.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,,well [BP01],absent [alteration],0.0,,,,,,,,,
340-U1401A-1H-2-A,340,U1401,A,1,1-2,H,2,A,15.5,19.5,1.655,1.695,slight [drilling disturbance],2.0,volcaniclastic-mud [BGS-S81],100.0,silt-fine mud [T07],2.0,,,,,100.0,,0,0.0,,0,,0,,0,,0.0,,0.0,,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,28.0,1.0,1.0,70.0,,poor [BP01],absent [alteration],0.0,,,,,,,,,
340-U1401A-1H-2-A,340,U1401,A,1,1-2,H,2,A,19.5,20.5,1.695,1.705,slight [drilling disturbance],2.0,volcaniclastic-sand [BGS-S81],100.0,fine sand [T07],4.0,,,,,100.0,,0,0.0,,0,,0,,0,,0.0,,0.0,,0,,,,,40.0,0.0,5.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,,well [BP01],absent [alteration],0.0,,,,,,,,,
340-U1401A-1H-2-A,340,U1401,A,1,1-2,H,2,A,20.5,27.0,1.705,1.77,slight [drilling disturbance],2.0,volcaniclastic-mud [BGS-S81],100.0,silt-fine mud [T07],2.0,,,,,100.0,,0,0.0,,0,,0,,0,,0.0,,0.0,,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,28.0,1.0,1.0,70.0,,poor [BP01],absent [alteration],0.0,,,,,,,,,
340-U1401A-1H-2-A,340,U1401,A,1,1-2,H,2,A,27.0,41.5,1.77,1.915,slight [drilling disturbance],2.0,volcaniclastic-sand [BGS-S81],100.0,medium sand [T07],6.0,,,,,100.0,,0,0.0,,0,,0,,0,,0.0,,0.0,,0,,,,,40.0,5.0,5.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,,well [BP01],absent [alteration],0.0,,,,,,,,,
340-U1401A-1H-2-A,340,U1401,A,1,1-2,H,2,A,41.5,49.5,1.915,1.995,slight [drilling disturbance],2.0,volcaniclastic-mud [BGS-S81],100.0,silt-fine mud [T07],2.0,,,,,100.0,,0,0.0,,0,,0,,0,,0.0,,0.0,,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,28.0,1.0,1.0,70.0,,poor [BP01],absent [alteration],0.0,,,,,,,,,
340-U1401A-1H-2-A,340,U1401,A,1,1-2,H,2,A,49.5,51.5,1.995,2.015,slight [drilling disturbance],2.0,volcaniclastic-mud [BGS-S81],100.0,fine mud [T07],3.0,,,,,100.0,,0,0.0,,0,,0,,0,,0.0,,0.0,,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,28.0,1.0,1.0,70.0,,poor [BP01],absent [alteration],0.0,,,,,,,,,
340-U1401A-1H-2-A,340,U1401,A,1,1-2,H,2,A,51.5,54.5,2.015,2.045,slight [drilling disturbance],2.0,volcaniclastic-sand [BGS-S81],100.0,medium sand [T07],6.0,,,,,100.0,,0,0.0,,0,,0,,0,,0.0,,0.0,,0,,,,,45.0,10.0,5.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,,well [BP01],absent [alteration],0.0,,,,,,,,,
340-U1401A-1H-2-A,340,U1401,A,1,1-2,H,2,A,54.5,63.5,2.045,2.135,slight [drilling disturbance],2.0,carbonate ooze [Leg178],80.0,silt-fine mud [T07],2.0,volcaniclastic-sand [BGS-S81],20.0,medium sand [T07],6.0,100.0,,0,0.0,,0,,0,,0,,0.0,,0.0,,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,98.0,,poor [BP01],rare [alteration],2.0,,,,,,,,,
340-U1401A-1H-2-A,340,U1401,A,1,1-2,H,2,A,63.5,66.0,2.135,2.16,slight [drilling disturbance],2.0,volcaniclastic-sand [BGS-S81],100.0,medium sand [T07],6.0,,,,,100.0,,0,0.0,,0,,0,,0,,0.0,,0.0,,0,,,,,45.0,10.0,5.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,,well [BP01],absent [alteration],0.0,,,,,,,,,
340-U1401A-1H-2-A,340,U1401,A,1,1-2,H,2,A,66.0,73.5,2.16,2.235,slight [drilling disturbance],2.0,volcaniclastic-mud [BGS-S81],100.0,silt-fine mud [T07],2.0,,,,,100.0,,0,0.0,,0,,0,,0,,0.0,,0.0,,0,,,,,45.0,5.0,5.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,,poor [BP01],absent [alteration],0.0,,,,,,,,,
340-U1401A-1H-2-A,340,U1401,A,1,1-2,H,2,A,73.5,79.0,2.235,2.29,slight [drilling disturbance],2.0,volcaniclastic-sand [BGS-S81],100.0,medium sand [T07],6.0,,,,,100.0,,0,0.0,,0,,0,,0,,0.0,,0.0,,0,,,,,45.0,5.0,5.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,,well [BP01],absent [alteration],0.0,,,,,,,,,
340-U1401A-1H-2-A,340,U1401,A,1,1-2,H,2,A,79.0,90.0,2.29,2.4,slight [drilling disturbance],2.0,carbonate ooze [Leg178],85.0,silt-fine mud [T07],2.0,volcaniclastic-sand [BGS-S81],15.0,medium sand [T07],6.0,100.0,,0,0.0,,0,,0,,0,,0.0,,0.0,,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,98.0,,poor [BP01],rare [alteration],2.0,,,,,,,,,
340-U1401A-1H-2-A,340,U1401,A,1,1-2,H,2,A,90.0,92.0,2.4,2.42,slight [drilling disturbance],2.0,volcaniclastic-sand [BGS-S81],100.0,fine sand [T07],4.0,,,,,100.0,,0,0.0,,0,,0,,0,,0.0,,0.0,,0,,,,,45.0,5.0,5.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,,well [BP01],absent [alteration],0.0,,,,,,,,,
340-U1401A-1H-2-A,340,U1401,A,1,1-2,H,2,A,92.0,102.0,2.42,2.52,slight [drilling disturbance],2.0,carbonate ooze [Leg178],100.0,silt-fine mud [T07],2.0,,,,,100.0,,0,0.0,,0,,0,,0,,0.0,,0.0,,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,98.0,,poor [BP01],rare [alteration],2.0,,,,,,,,,
340-U1401A-1H-2-A,340,U1401,A,1,1-2,H,2,A,102.0,106.0,2.52,2.56,slight [drilling disturbance],2.0,volcaniclastic-sand [BGS-S81],100.0,fine sand [T07],4.0,,,,,100.0,Pumice-rich,0,0.0,,0,,0,,0,,0.0,,0.0,,0,,,,,40.0,10.0,10.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,,well [BP01],absent [alteration],0.0,,,,,,,,,
340-U1401A-1H-2-A,340,U1401,A,1,1-2,H,2,A,106.0,110.0,2.56,2.6,slight [drilling disturbance],2.0,volcaniclastic-mud [BGS-S81],100.0,fine mud [T07],3.0,,,,,100.0,,0,0.0,,0,,0,,0,,0.0,,0.0,,0,,,,,40.0,10.0,10.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,,poor [BP01],absent [alteration],0.0,,,,,,,,,
340-U1401A-1H-2-A,340,U1401,A,1,1-2,H,2,A,110.0,120.0,2.6,2.7,slight [drilling disturbance],2.0,volcaniclastic-sand [BGS-S81],100.0,medium sand [T07],6.0,,,,,100.0,,0,0.0,,0,,0,,0,,0.0,,0.0,,0,,,,,40.0,10.0,10.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,,well [BP01],absent [alteration],0.0,,,,,,,,,
340-U1401A-1H-2-A,340,U1401,A,1,1-2,H,2,A,120.0,142.5,2.7,2.925,slight [drilling disturbance],2.0,carbonate ooze [Leg178],100.0,silt-fine mud [T07],2.0,,,,,100.0,,0,0.0,,0,,0,,0,,0.0,,0.0,,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,98.0,,poor [BP01],rare [alteration],2.0,,,,,,,,,
340-U1401A-1H-2-A,340,U1401,A,1,1-2,H,2,A,142.5,150.0,2.925,3.0,slight [drilling disturbance],2.0,volcaniclastic-sand [BGS-S81],100.0,medium sand [T07],6.0,,,,,100.0,Pumice-rich,0,0.0,,0,,0,,0,,0.0,,0.0,,0,,,,,45.0,0.0,5.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,,well [BP01],absent [alteration],0.0,,,,,,,,,
340-U1401A-1H-3-A,340,U1401,A,1,1-3,H,3,A,0.0,4.0,3.0,3.04,slight [drilling disturbance],2.0,volcaniclastic-sand [BGS-S81],100.0,medium sand [T07],6.0,,,,,100.0,,0,0.0,,0,,0,,0,,0.0,,0.0,,0,,,,,35.0,8.0,5.0,0.0,50.0,0.0,0.0,1.0,1.0,0.0,,well [BP01],absent [alteration],0.0,,,,,,,,,
340-U1401A-1H-3-A,340,U1401,A,1,1-3,H,3,A,4.0,9.0,3.04,3.09,slight [drilling disturbance],2.0,carbonate ooze [Leg178],100.0,silt-fine mud [T07],2.0,,,,,100.0,,0,0.0,,0,,0,,0,,0.0,,0.0,,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,98.0,,poor [BP01],rare [alteration],2.0,,,,,,,,,
340-U1401A-1H-3-A,340,U1401,A,1,1-3,H,3,A,9.0,47.5,3.09,3.475,slight [drilling disturbance],2.0,volcaniclastic-sand [BGS-S81],100.0,medium sand [T07],6.0,,,,,100.0,,0,0.0,,0,,0,,0,,0.0,,0.0,,0,,,,,35.0,8.0,5.0,0.0,50.0,0.0,0.0,1.0,1.0,0.0,,well [BP01],absent [alteration],0.0,,,,,,,,,
340-U1401A-1H-3-A,340,U1401,A,1,1-3,H,3,A,47.5,49.5,3.475,3.495,slight [drilling disturbance],2.0,volcaniclastic-mud [BGS-S81],100.0,silt-fine mud [T07],2.0,,,,,100.0,,0,0.0,,0,,0,,0,,0.0,,0.0,,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1.0,1.0,78.0,,poor [BP01],absent [alteration],0.0,,,,,,,,,
340-U1401A-1H-3-A,340,U1401,A,1,1-3,H,3,A,49.5,50.5,3.495,3.505,slight [drilling disturbance],2.0,volcaniclastic-sand [BGS-S81],100.0,medium sand [T07],6.0,,,,,100.0,,0,0.0,,0,,0,,0,,0.0,,0.0,,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1.0,1.0,78.0,,poor [BP01],absent [alteration],0.0,,,,,,,,,
340-U1401A-1H-3-A,340,U1401,A,1,1-3,H,3,A,50.5,55.5,3.505,3.555,slight [drilling disturbance],2.0,carbonate ooze [Leg178],100.0,silt-fine mud [T07],2.0,,,,,100.0,,0,0.0,,0,,0,,0,,0.0,,0.0,,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,98.0,,poor [BP01],rare [alteration],2.0,,,,,,,,,
340-U1401A-1H-3-A,340,U1401,A,1,1-3,H,3,A,55.5,56.5,3.555,3.565,slight [drilling disturbance],2.0,volcaniclastic-sand [BGS-S81],100.0,coarse sand [T07],7.0,,,,,100.0,,0,0.0,,0,,0,,0,,0.0,,0.0,,0,,,,,40.0,3.0,10.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,,well [BP01],absent [alteration],0.0,,,,,,,,,
340-U1401A-1H-3-A,340,U1401,A,1,1-3,H,3,A,56.5,62.0,3.565,3.62,slight [drilling disturbance],2.0,volcaniclastic-mud [BGS-S81],100.0,fine mud [T07],3.0,,,,,100.0,,0,0.0,,0,,0,,0,,0.0,,0.0,,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1.0,1.0,78.0,,poor [BP01],absent [alteration],0.0,,,,,,,,,
340-U1401A-1H-3-A,340,U1401,A,1,1-3,H,3,A,62.0,79.0,3.62,3.79,slight [drilling disturbance],2.0,volcaniclastic-sand [BGS-S81],100.0,coarse sand [T07],7.0,,,,,100.0,,0,0.0,,0,,0,,0,,0.0,,0.0,,0,,,,,40.0,3.0,10.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,,well [BP01],absent [alteration],0.0,,,,,,,,,
340-U1401A-1H-3-A,340,U1401,A,1,1-3,H,3,A,79.0,91.5,3.79,3.915,slight [drilling disturbance],2.0,carbonate ooze [Leg178],100.0,silt-fine mud [T07],2.0,,,,,100.0,,0,0.0,,0,,0,,0,,0.0,,0.0,,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,98.0,,poor [BP01],rare [alteration],2.0,,,,,,,,,
340-U1401A-1H-3-A,340,U1401,A,1,1-3,H,3,A,91.5,97.0,3.915,3.97,slight [drilling disturbance],2.0,volcaniclastic-sand [BGS-S81],100.0,medium sand [T07],6.0,,,,,100.0,,0,0.0,,0,,0,,0,,0.0,,0.0,,0,,,,,40.0,3.0,0.0,0.0,45.0,0.0,0.0,2.0,0.0,10.0,,well [BP01],absent [alteration],0.0,,,,,,,,,
340-U1401A-1H-3-A,340,U1401,A,1,1-3,H,3,A,97.0,108.5,3.97,4.085,slight [drilling disturbance],2.0,carbonate ooze [Leg178],100.0,silt-fine mud [T07],2.0,,,,,100.0,,0,0.0,,0,,0,,0,,0.0,,0.0,,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,98.0,,poor [BP01],rare [alteration],2.0,,,,,,,,,
340-U1401A-1H-3-A,340,U1401,A,1,1-3,H,3,A,108.5,120.0,4.085,4.2,slight [drilling disturbance],2.0,volcaniclastic-sand [BGS-S81],100.0,medium sand [T07],6.0,,,,,100.0,,0,0.0,,0,,0,,0,,0.0,,0.0,,0,,,,,50.0,10.0,5.0,0.0,34.0,0.0,0.0,1.0,0.0,0.0,,well [BP01],absent [alteration],0.0,,,,,,,,,
340-U1401A-1H-3-A,340,U1401,A,1,1-3,H,3,A,120.0,138.5,4.2,4.385,slight [drilling disturbance],2.0,carbonate ooze [Leg178],100.0,silt-fine mud [T07],2.0,,,,,100.0,,0,0.0,,0,,0,,0,,0.0,,0.0,,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,98.0,,poor [BP01],rare [alteration],2.0,,,,,,,,,
340-U1401A-1H-3-A,340,U1401,A,1,1-3,H,3,A,138.5,150.0,4.385,4.5,slight [drilling disturbance],2.0,volcaniclastic-sand [BGS-S81],100.0,coarse sand [T07],7.0,,,,,100.0,,0,0.0,,0,,0,,0,,0.0,,0.0,,0,,,,,50.0,10.0,5.0,0.0,34.0,0.0,0.0,1.0,0.0,0.0,,well [BP01],absent [alteration],0.0,,,,,,,,,
340-U1401A-1H-4-A,340,U1401,A,1,1-4,H,4,A,0.0,3.0,4.5,4.53,slight [drilling disturbance],2.0,volcaniclastic-sand [BGS-S81],100.0,medium sand [T07],6.0,,,,,100.0,,0,0.0,,0,,0,,0,,0.0,,0.0,,0,,,,,10.0,2.0,18.0,30.0,40.0,0.0,0.0,0.0,0.0,0.0,,moderately well [BP01],rare [alteration],2.0,,,,,,,,,
340-U1401A-1H-4-A,340,U1401,A,1,1-4,H,4,A,3.0,28.0,4.53,4.78,minimal [drilling disturbance],1.0,carbonate ooze [Leg178],100.0,silt-fine mud [T07],2.0,,,,,100.0,,0,0.0,,0,,0,,0,,0.0,,0.0,,0,,,,,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,85.0,,moderate [BP01],rare [alteration],2.0,,,,,,,,,
340-U1401A-1H-4-A,340,U1401,A,1,1-4,H,4,A,28.0,33.0,4.78,4.83,minimal [drilling disturbance],1.0,volcaniclastic-sand [BGS-S81],100.0,medium sand [T07],6.0,,,,,100.0,,0,0.0,,0,,0,,0,,0.0,,0.0,,0,,,,,0.0,0.0,10.0,5.0,85.0,0.0,0.0,0.0,0.0,0.0,,moderately well [BP01],rare [alteration],2.0,,,,,,,,,
340-U1401A-1H-4-A,340,U1401,A,1,1-4,H,4,A,33.0,42.0,4.83,4.92,minimal [drilling disturbance],1.0,carbonate ooze [Leg178],100.0,silt-fine mud [T07],2.0,,,,,100.0,,0,0.0,,0,,0,,0,,0.0,,0.0,,0,,,,,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,85.0,,moderate [BP01],rare [alteration],2.0,,,,,,,,,
340-U1401A-1H-4-A,340,U1401,A,1,1-4,H,4,A,42.0,150.0,4.92,6.0,minimal [drilling disturbance],1.0,volcaniclastic-sand [BGS-S81],100.0,medium sand [T07],6.0,,,,,100.0,,3,0.0,,0,,50,pebble [W22_2],0,,0.0,,50.0,fine mud [T07],0,,,,rounded,15.0,0.0,15.0,20.0,50.0,0.0,0.0,0.0,0.0,0.0,,well [BP01],rare [alteration],2.0,,,,,,,,,
340-U1401A-1H-5-A,340,U1401,A,1,1-5,H,5,A,0.0,24.0,6.0,6.24,minimal [drilling disturbance],1.0,volcaniclastic-sand [BGS-S81],100.0,medium sand [T07],6.0,,,,,100.0,,1,0.0,,0,,100,pebble [W22_2],0,,0.0,,0.0,,0,,,,rounded,10.0,2.0,18.0,30.0,40.0,0.0,0.0,0.0,0.0,0.0,,moderately well [BP01],rare [alteration],2.0,,,,,,,,,
340-U1401A-1H-5-A,340,U1401,A,1,1-5,H,5,A,24.0,38.5,6.24,6.385,minimal [drilling disturbance],1.0,carbonate ooze [Leg178],100.0,silt-fine mud [T07],2.0,,,,,100.0,,0,0.0,,0,,0,,0,,0.0,,0.0,,0,,,,,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,85.0,,moderate [BP01],rare [alteration],2.0,,,,,,,,,
340-U1401A-1H-5-A,340,U1401,A,1,1-5,H,5,A,38.5,40.0,6.385,6.4,minimal [drilling disturbance],1.0,volcaniclastic-sand [BGS-S81],100.0,medium sand [T07],6.0,,,,,100.0,,0,0.0,,0,,0,,0,,0.0,,0.0,,0,,,,,0.0,0.0,5.0,15.0,80.0,0.0,0.0,0.0,0.0,0.0,,well [BP01],absent [alteration],0.0,,,,,,,,,
