Exp,Site,Hole,Core,Core-Sect,Type,Section,A/W,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Lithologic unit (preliminary),Lithology Prefix,Lithology Principal Name,Lithology Suffix,Lithology prefix+name [read only],Lithology prefix+name+suffix [read only],Lithology name+suffix [read only],Lithology color (simple),Lithology color (Munsell),Lithology lithification,Lithology ave. grain size class,Lithology ave. grain size rank [read only],Lithology max. grain size class,Lithology max. grain size rank [read only],General interval comment,Bottom contact or boundary geometry,Bottom contact or boundary definition,Bottom contact or boundary attitude,Layer or bedding thickness,Sorting,Grading,Sedimentary structure,Bioturbation intensity,Bioturbation intensity rank [read only],Diagenetic structure,Diagenetic constituent,Diagenetic constituent composition,Macrofossil,Macrofossil abundance name,Clasts (>2 mm) DOMINANT,File Data,Ship File Links,Shore File Links,Sample,Minor Lithology Prefix,Minor Lithology Name,Minor Lithology Suffix
361,U1474,F,2,2-4,H,4,A,0.0,129.5,7.7,8.995,1.0,nannofossil rich,clay [2014],,nannofossil rich clay,nannofossil rich clay,clay,gray,GLEY 1 5/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1.0,fine sand [W22_2],4.0,Diagenetic stratification,,,,,,,burrows,moderate,2.0,,mineral,pyrite,,,,,,,361-U1474F-2H-4-A,,,
361,U1474,F,2,2-4,H,4,A,129.5,130.0,8.995,9.0,1.0,foraminifer bearing,fine sand [2014],,foraminifer bearing fine sand,foraminifer bearing fine sand,fine sand,gray,GLEY 1 5/10Y (greenish gray),unconsolidated [2014],fine sand [W22_2],4.0,fine sand [W22_2],4.0,Turbidite,planar,sharp,horizontal,,,,,,,,,,,,,,,,361-U1474F-2H-4-A,,,
361,U1474,F,2,2-4,H,4,A,130.0,132.0,9.0,9.02,1.0,nannofossil rich,clay [2014],,nannofossil rich clay,nannofossil rich clay,clay,gray,GLEY 1 5/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1.0,fine sand [W22_2],4.0,,,,,,,,,,,,,,,,,,,,361-U1474F-2H-4-A,,,
361,U1474,F,2,2-4,H,4,A,132.0,135.5,9.02,9.055,1.0,foraminifer bearing,fine sand [2014],,foraminifer bearing fine sand,foraminifer bearing fine sand,fine sand,gray,GLEY 1 5/10Y (greenish gray),unconsolidated [2014],fine sand [W22_2],4.0,fine sand [W22_2],4.0,Turbidite,curviplanar,sharp,sub-horizontal,,,,,,,,,,,,,,,,361-U1474F-2H-4-A,,,
361,U1474,F,2,2-4,H,4,A,135.5,150.0,9.055,9.2,1.0,nannofossil rich,clay [2014],,nannofossil rich clay,nannofossil rich clay,clay,gray,GLEY 1 7/10GY (light greenish grey),unconsolidated [2014],clay [W22_1],1.0,fine sand [W22_2],4.0,Diagenetic stratification,curviplanar,sharp,inclined,,,,burrows,slight,1.0,,mineral,pyrite,,,,,,,361-U1474F-2H-4-A,,,
361,U1474,F,2,2-5,H,5,A,0.0,150.0,9.2,10.7,1.0,nannofossil rich,clay [2014],,nannofossil rich clay,nannofossil rich clay,clay,gray,GLEY 1 7/10GY (light greenish grey),unconsolidated [2014],clay [W22_1],1.0,fine sand [W22_2],4.0,Diagenetic stratification,,,,,,,burrows,moderate,2.0,,mineral,pyrite,,,,,,,361-U1474F-2H-5-A,,,
361,U1474,F,2,2-6,H,6,A,0.0,121.0,10.7,11.91,1.0,nannofossil rich,clay [2014],,nannofossil rich clay,nannofossil rich clay,clay,gray,GLEY 1 7/10GY (light greenish grey),unconsolidated [2014],clay [W22_1],1.0,fine sand [W22_2],4.0,Diagenetic stratification,,,,,,,burrows,moderate,2.0,,mineral,pyrite,,,,,,,361-U1474F-2H-6-A,,,
361,U1474,F,2,2-7,H,7,A,0.0,65.0,11.91,12.56,,,,,,,,,,,,,,,,,,,,,,Chondrites,,,,,,,,,,,,361-U1474F-2H-7-A,,,
361,U1474,F,2,2-7,H,7,A,0.0,65.0,11.91,12.56,1.0,nannofossil rich,clay [2014],,nannofossil rich clay,nannofossil rich clay,clay,gray,GLEY 1 7/10GY (light greenish grey),unconsolidated [2014],clay [W22_1],1.0,fine sand [W22_2],4.0,Diagenetic stratification,,,,,,,burrows,moderate,2.0,,mineral,pyrite,,,,,,,361-U1474F-2H-7-A,,,
361,U1474,F,2,2-CC,H,CC,A,0.0,16.0,12.56,12.72,1.0,nannofossil rich,clay [2014],,nannofossil rich clay,nannofossil rich clay,clay,gray,GLEY 1 5/10Y (greenish gray),consolidated [2014],clay [W22_1],1.0,fine sand [W22_2],4.0,,,,,,,,burrows,slight,1.0,,mineral,pyrite,,,,,,,361-U1474F-2H-CC-A,,,
361,U1474,F,3,3-1,H,1,A,0.0,150.0,12.7,14.2,1.0,nannofossil rich,clay [2014],,nannofossil rich clay,nannofossil rich clay,clay,gray,GLEY 1 5/10Y (greenish gray),consolidated [2014],clay [W22_1],1.0,fine sand [W22_2],4.0,,,,,,,,burrows,moderate,2.0,,mineral,pyrite,,,,,,,361-U1474F-3H-1-A,,,
361,U1474,F,3,3-2,H,2,A,0.0,150.0,14.2,15.7,1.0,nannofossil rich,clay [2014],,nannofossil rich clay,nannofossil rich clay,clay,gray,GLEY 1 5/10Y (greenish gray),consolidated [2014],clay [W22_1],1.0,fine sand [W22_2],4.0,diagenetic stratification,,,,,,,burrows,slight,1.0,,mineral,pyrite,,,,,,,361-U1474F-3H-2-A,,,
361,U1474,F,3,3-3,H,3,A,0.0,150.0,15.7,17.2,1.0,nannofossil rich,clay [2014],,nannofossil rich clay,nannofossil rich clay,clay,gray,GLEY 1 5/10Y (greenish gray),consolidated [2014],clay [W22_1],1.0,fine sand [W22_2],4.0,,,,,,,,burrows,slight,1.0,,mineral,pyrite,,,,,,,361-U1474F-3H-3-A,,,
361,U1474,F,3,3-4,H,4,A,0.0,107.0,17.2,18.27,1.0,nannofossil rich,clay [2014],,nannofossil rich clay,nannofossil rich clay,clay,gray,GLEY 1 5/10Y (greenish gray),consolidated [2014],clay [W22_1],1.0,fine sand [W22_2],4.0,diagenetic stratification,,,,,,,burrows,slight,1.0,,mineral,pyrite,,,,,,,361-U1474F-3H-4-A,,,
361,U1474,F,3,3-CC,H,CC,A,0.0,17.0,18.27,18.44,1.0,nannofossil rich,clay [2014],,nannofossil rich clay,nannofossil rich clay,clay,gray,GLEY 1 5/10Y (greenish gray),consolidated [2014],clay [W22_1],1.0,fine sand [W22_2],4.0,diagenetic stratification,,,,,,,burrows,slight,1.0,,mineral,pyrite,,,,,,,361-U1474F-3H-CC-A,,,
361,U1474,F,4,4-1,H,1,A,0.0,150.0,22.2,23.7,1.0,nannofossil rich,clay [2014],,nannofossil rich clay,nannofossil rich clay,clay,gray,GLEY 1 5/10Y (greenish gray),consolidated [2014],clay [W22_1],1.0,fine sand [W22_2],4.0,diagenetic stratification,,,,,,,burrows,moderate,2.0,,mineral,pyrite,,,,,,,361-U1474F-4H-1-A,,,
361,U1474,F,4,4-2,H,2,A,0.0,150.0,23.7,25.2,1.0,nannofossil rich,clay [2014],,nannofossil rich clay,nannofossil rich clay,clay,gray,GLEY 1 5/10Y (greenish gray),consolidated [2014],clay [W22_1],1.0,fine sand [W22_2],4.0,diagenetic stratification,,,,,,,burrows,moderate,2.0,,mineral,pyrite,,,,,,,361-U1474F-4H-2-A,,,
361,U1474,F,4,4-3,H,3,A,0.0,150.0,25.2,26.7,1.0,nannofossil rich,clay [2014],,nannofossil rich clay,nannofossil rich clay,clay,gray,GLEY 1 5/10Y (greenish gray),consolidated [2014],clay [W22_1],1.0,fine sand [W22_2],4.0,diagenetic stratification,,,,,,,burrows,slight,1.0,,mineral,pyrite,,,,,,,361-U1474F-4H-3-A,,,
361,U1474,F,4,4-4,H,4,A,0.0,150.0,26.7,28.2,1.0,nannofossil rich,clay [2014],,nannofossil rich clay,nannofossil rich clay,clay,gray,GLEY 1 5/10Y (greenish gray),consolidated [2014],clay [W22_1],1.0,fine sand [W22_2],4.0,diagenetic stratification,,,,,,,burrows,moderate,2.0,,mineral,pyrite,,,,,,,361-U1474F-4H-4-A,,,
361,U1474,F,4,4-5,H,5,A,0.0,75.0,28.2,28.95,1.0,nannofossil rich,clay [2014],,nannofossil rich clay,nannofossil rich clay,clay,gray,GLEY 1 5/10Y (greenish gray),consolidated [2014],clay [W22_1],1.0,fine sand [W22_2],4.0,diagenetic stratification,,,,,,,burrows,moderate,2.0,,mineral,pyrite,,,,,,,361-U1474F-4H-5-A,,,
361,U1474,F,4,4-5,H,5,A,0.0,150.0,28.2,29.7,,,,,,,,,,,,,,,,,,,,,,Chondrites,,,,,,,,,,,,361-U1474F-4H-5-A,,,
361,U1474,F,4,4-5,H,5,A,75.0,79.0,28.95,28.99,1.0,foraminifer bearing,fine sand [2014],,foraminifer bearing fine sand,foraminifer bearing fine sand,fine sand,dark gray,GLEY 1 4/N (dark gray),unconsolidated [2014],fine sand [W22_2],4.0,fine sand [W22_2],4.0,Turbidite,planar,gradational,horizontal,,,,,,,,,,,,,,,,361-U1474F-4H-5-A,,,
361,U1474,F,4,4-5,H,5,A,79.0,150.0,28.99,29.7,1.0,nannofossil rich,clay [2014],,nannofossil rich clay,nannofossil rich clay,clay,gray,GLEY 1 5/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1.0,fine sand [W22_2],4.0,diagenetic stratification,planar,sharp,horizontal,,,,burrows,slight,1.0,,mineral,pyrite,,,,,,,361-U1474F-4H-5-A,,,
361,U1474,F,4,4-6,H,6,A,0.0,146.0,29.7,31.16,1.0,nannofossil rich,clay [2014],,nannofossil rich clay,nannofossil rich clay,clay,gray,GLEY 1 5/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1.0,fine sand [W22_2],4.0,diagenetic stratification,planar,sharp,horizontal,,,,burrows,slight,1.0,,mineral,pyrite,,,,,,,361-U1474F-4H-6-A,,,
361,U1474,F,4,4-CC,H,CC,A,0.0,21.0,31.16,31.37,1.0,nannofossil rich,clay [2014],,nannofossil rich clay,nannofossil rich clay,clay,gray,GLEY 1 5/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1.0,fine sand [W22_2],4.0,diagenetic stratification,planar,sharp,horizontal,,,,burrows,slight,1.0,,mineral,pyrite,,,,,,,361-U1474F-4H-CC-A,,,
361,U1474,F,5,5-1,H,1,A,0.0,89.0,31.7,32.59,1.0,nannofossil rich,clay [2014],,nannofossil rich clay,nannofossil rich clay,clay,gray,GLEY 1 5/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1.0,fine sand [W22_2],4.0,diagenetic stratification,,,,,,,burrows,slight,1.0,,mineral,pyrite,,,,,,,361-U1474F-5H-1-A,,,
361,U1474,F,5,5-1,H,1,A,89.0,94.5,32.59,32.645,1.0,foraminifer bearing,fine sand [2014],,foraminifer bearing fine sand,foraminifer bearing fine sand,fine sand,dark gray,GLEY 1 4/N (dark gray),unconsolidated [2014],fine sand [W22_2],4.0,fine sand [W22_2],4.0,Turbidite,planar,sharp,horizontal,thin lamina [B01],,,,,,,,,,,,,,,361-U1474F-5H-1-A,,,
361,U1474,F,5,5-1,H,1,A,94.5,150.0,32.645,33.2,1.0,nannofossil rich,clay [2014],,nannofossil rich clay,nannofossil rich clay,clay,gray,GLEY 1 5/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1.0,fine sand [W22_2],4.0,diagenetic stratification,irregular,sharp,horizontal,,,,burrows,slight,1.0,,,,,,,,,,361-U1474F-5H-1-A,,,
361,U1474,F,5,5-2,H,2,A,0.0,130.0,33.2,34.5,1.0,nannofossil rich,clay [2014],,nannofossil rich clay,nannofossil rich clay,clay,gray,GLEY 1 5/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1.0,fine sand [W22_2],4.0,diagenetic stratification,,,,,,,burrows,slight,1.0,,mineral,pyrite,,,,,,,361-U1474F-5H-2-A,,,
361,U1474,F,5,5-2,H,2,A,0.0,130.0,33.2,34.5,1.0,,,,,,,,,,,,,,,,,,,,,Chondrites,,,,,,,,,,,,361-U1474F-5H-2-A,,,
361,U1474,F,5,5-2,H,2,A,130.0,133.0,34.5,34.53,1.0,foraminifer bearing,fine sand [2014],,foraminifer bearing fine sand,foraminifer bearing fine sand,fine sand,dark gray,GLEY 1 4/N (dark gray),unconsolidated [2014],fine sand [W22_2],4.0,fine sand [W22_2],4.0,Turbidite,planar,bioturbated,horizontal,,,,,,,,,,,,,,,,361-U1474F-5H-2-A,,,
361,U1474,F,5,5-2,H,2,A,133.0,150.0,34.53,34.7,1.0,nannofossil rich,clay [2014],,nannofossil rich clay,nannofossil rich clay,clay,gray,GLEY 1 5/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1.0,fine sand [W22_2],4.0,diagenetic stratification,planar,sharp,horizontal,,,,burrows,moderate,2.0,,,,,,,,,,361-U1474F-5H-2-A,,,
361,U1474,F,5,5-3,H,3,A,0.0,150.0,34.7,36.2,1.0,nannofossil rich,clay [2014],,nannofossil rich clay,nannofossil rich clay,clay,gray,GLEY 1 5/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1.0,fine sand [W22_2],4.0,diagenetic stratification,,,,,,,burrows,moderate,2.0,,mineral,pyrite,,,,,,,361-U1474F-5H-3-A,,,
361,U1474,F,5,5-4,H,4,A,0.0,150.0,36.2,37.7,1.0,nannofossil rich,clay [2014],,nannofossil rich clay,nannofossil rich clay,clay,gray,GLEY 1 5/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1.0,fine sand [W22_2],4.0,diagenetic stratification,,,,,,,burrows,moderate,2.0,,mineral,pyrite,,,,,,,361-U1474F-5H-4-A,,,
361,U1474,F,5,5-5,H,5,A,0.0,136.5,37.7,39.065,1.0,nannofossil rich,clay [2014],,nannofossil rich clay,nannofossil rich clay,clay,gray,GLEY 1 5/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1.0,fine sand [W22_2],4.0,diagenetic stratification,,,,,,,burrows,moderate,2.0,,mineral,pyrite,,,,,,,361-U1474F-5H-5-A,,,
361,U1474,F,5,5-5,H,5,A,136.5,150.0,39.065,39.2,1.0,foraminifer bearing,fine sand [2014],,foraminifer bearing fine sand,foraminifer bearing fine sand,fine sand,dark gray,GLEY 1 4/10Y (dark greenish gray),unconsolidated [2014],fine sand [W22_2],4.0,fine sand [W22_2],4.0,Turbidite,planar,sharp,horizontal,,,,,,,,,,,,,,,,361-U1474F-5H-5-A,,,
361,U1474,F,5,5-6,H,6,A,0.0,9.0,39.2,39.29,1.0,foraminifer bearing,fine sand [2014],,foraminifer bearing fine sand,foraminifer bearing fine sand,fine sand,dark gray,GLEY 1 4/10Y (dark greenish gray),unconsolidated [2014],fine sand [W22_2],4.0,fine sand [W22_2],4.0,Turbidite,,,,,,,,,,,mineral,pyrite,,,,,,,361-U1474F-5H-6-A,,,
361,U1474,F,5,5-6,H,6,A,9.0,150.0,39.29,40.7,1.0,nannofossil rich,clay [2014],,nannofossil rich clay,nannofossil rich clay,clay,,GLEY 1 5/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1.0,fine sand [W22_2],4.0,diagenetic strtaification,irregular,sharp,sub-horizontal,,,,burrows,moderate,2.0,,,,,,,,,,361-U1474F-5H-6-A,,,
361,U1474,F,5,5-7,H,7,A,0.0,58.0,40.7,41.28,1.0,nannofossil rich,clay [2014],,nannofossil rich clay,nannofossil rich clay,clay,gray,GLEY 1 5/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1.0,fine sand [W22_2],4.0,diagenetic stratification,,,,,,,burrows,slight,1.0,,mineral,pyrite,,,,,,,361-U1474F-5H-7-A,,,
361,U1474,F,5,5-CC,H,CC,A,0.0,20.0,41.28,41.48,1.0,nannofossil rich,clay [2014],,nannofossil rich clay,nannofossil rich clay,clay,gray,GLEY 1 5/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1.0,fine sand [W22_2],4.0,diagenetic stratification,,,,,,,burrows,slight,1.0,,mineral,pyrite,,,,,,,361-U1474F-5H-CC-A,,,
361,U1474,F,6,6-1,H,1,A,0.0,151.0,41.2,42.71,1.0,nannofossil rich,clay [2014],,nannofossil rich clay,nannofossil rich clay,clay,gray,GLEY 1 5/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1.0,fine sand [W22_2],4.0,diagenetic stratification,,,,,,,burrows,slight,1.0,,mineral,pyrite,,,,,,,361-U1474F-6H-1-A,,,
361,U1474,F,6,6-2,H,2,A,0.0,150.0,42.71,44.21,1.0,nannofossil rich,clay [2014],,nannofossil rich clay,nannofossil rich clay,clay,gray,GLEY 1 5/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1.0,fine sand [W22_2],4.0,diagenetic stratification,,,,,,,burrows,moderate,2.0,,mineral,pyrite,,,,,,,361-U1474F-6H-2-A,,,
361,U1474,F,6,6-3,H,3,A,0.0,75.0,44.21,44.96,1.0,nannofossil rich,clay [2014],,nannofossil rich clay,nannofossil rich clay,clay,gray,GLEY 1 5/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1.0,fine sand [W22_2],4.0,diagenetic stratification,,,,,,,burrows,strong,3.0,,mineral,pyrite,,,,,,,361-U1474F-6H-3-A,,,
361,U1474,F,6,6-4,H,4,A,0.0,150.0,44.96,46.46,1.0,nannofossil rich,clay [2014],,nannofossil rich clay,nannofossil rich clay,clay,gray,GLEY 1 5/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1.0,fine sand [W22_2],4.0,diagenetic stratification,,,,,,,burrows,slight,1.0,,mineral,pyrite,,,,,,,361-U1474F-6H-4-A,,,
361,U1474,F,6,6-5,H,5,A,0.0,135.0,46.46,47.81,1.0,nannofossil rich,clay [2014],,nannofossil rich clay,nannofossil rich clay,clay,gray,GLEY 1 5/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1.0,fine sand [W22_2],4.0,diagenetic stratification,,,,,,,burrows,strong,3.0,,mineral,pyrite,,,,,,,361-U1474F-6H-5-A,,,
361,U1474,F,6,6-6,H,6,A,0.0,110.0,47.81,48.91,1.0,nannofossil rich,clay [2014],,nannofossil rich clay,nannofossil rich clay,clay,gray,GLEY 1 5/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1.0,fine sand [W22_2],4.0,diagenetic stratification,,,,,,,burrows,moderate,2.0,,mineral,pyrite,,,,,,,361-U1474F-6H-6-A,,,
361,U1474,F,6,6-CC,H,CC,A,0.0,53.0,48.91,49.44,1.0,nannofossil rich,clay [2014],,nannofossil rich clay,nannofossil rich clay,clay,gray,GLEY 1 5/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1.0,fine sand [W22_2],4.0,diagenetic stratification,,,,,,,burrows,slight,1.0,,mineral,pyrite,,,,,,,361-U1474F-6H-CC-A,,,
361,U1474,F,7,7-1,H,1,A,0.0,150.0,50.7,52.2,1.0,nannofossil rich,clay [2014],,nannofossil rich clay,nannofossil rich clay,clay,gray,GLEY 1 5/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1.0,fine sand [W22_2],4.0,diagenetic stratification,,,,,,,burrows,slight,1.0,,mineral,pyrite,,,,,,,361-U1474F-7H-1-A,,,
361,U1474,F,7,7-2,H,2,A,0.0,150.0,52.2,53.7,1.0,nannofossil rich,clay [2014],,nannofossil rich clay,nannofossil rich clay,clay,gray,GLEY 1 5/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1.0,fine sand [W22_2],4.0,diagenetic stratification,,,,,,,burrows,moderate,2.0,,mineral,pyrite,,,,,,,361-U1474F-7H-2-A,,,
361,U1474,F,7,7-3,H,3,A,0.0,150.0,53.7,55.2,1.0,nannofossil rich,clay [2014],,nannofossil rich clay,nannofossil rich clay,clay,gray,GLEY 1 5/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1.0,fine sand [W22_2],4.0,diagenetic stratification,,,,,,,burrows,slight,1.0,,mineral,pyrite,,,,,,,361-U1474F-7H-3-A,,,
361,U1474,F,7,7-4,H,4,A,0.0,150.0,55.2,56.7,1.0,nannofossil rich,clay [2014],,nannofossil rich clay,nannofossil rich clay,clay,gray,GLEY 1 5/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1.0,fine sand [W22_2],4.0,diagenetic stratification,,,,,,,burrows,moderate,2.0,,mineral,pyrite,,,,,,,361-U1474F-7H-4-A,,,
361,U1474,F,7,7-5,H,5,A,0.0,150.0,56.7,58.2,,,,,,,,,,,,,,,,,,,,,,Chondrites,,,,,,,,,,,,361-U1474F-7H-5-A,,,
361,U1474,F,7,7-5,H,5,A,0.0,150.0,56.7,58.2,1.0,nannofossil rich,clay [2014],,nannofossil rich clay,nannofossil rich clay,clay,gray,GLEY 1 5/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1.0,fine sand [W22_2],4.0,diagenetic stratification,,,,,,,burrows,moderate,2.0,,mineral,pyrite,,,,,,,361-U1474F-7H-5-A,,,
361,U1474,F,7,7-6,H,6,A,0.0,150.0,58.2,59.7,1.0,nannofossil rich,clay [2014],,nannofossil rich clay,nannofossil rich clay,clay,gray,GLEY 1 5/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1.0,fine sand [W22_2],4.0,diagenetic stratification,,,,,,,burrows,slight,1.0,,mineral,pyrite,,,,,,,361-U1474F-7H-6-A,,,
361,U1474,F,7,7-7,H,7,A,0.0,75.0,59.7,60.45,1.0,nannofossil rich,clay [2014],,nannofossil rich clay,nannofossil rich clay,clay,gray,GLEY 1 5/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1.0,fine sand [W22_2],4.0,"diagenetic stratification, pyritized burrow at 11-13.5 cm",,,,,,,burrows,slight,1.0,,mineral,pyrite,,,,,,,361-U1474F-7H-7-A,,,
361,U1474,F,7,7-CC,H,CC,A,0.0,21.0,60.45,60.66,1.0,nannofossil rich,clay [2014],,nannofossil rich clay,nannofossil rich clay,clay,gray,GLEY 1 5/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1.0,fine sand [W22_2],4.0,diagenetic stratification,,,,,,,burrows,slight,1.0,,mineral,pyrite,,,,,,,361-U1474F-7H-CC-A,,,
361,U1474,F,8,8-1,H,1,A,0.0,150.0,60.2,61.7,1.0,nannofossil rich,clay [2014],,nannofossil rich clay,nannofossil rich clay,clay,gray,GLEY 1 5/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1.0,fine sand [W22_2],4.0,diagenetic stratification,,,,,,,burrows,moderate,2.0,,mineral,pyrite,,,,,,,361-U1474F-8H-1-A,,,
